GEO_SPATIAL_KEY,NODE_TYPE,NODE_DESC,NODE_TRANSPORT,LONGITUDE,LATITUDE
49069,station,Tropical Furniture Limited,BUS,103.7488962,1.4264155
49071,station,Opposite Wason Wood Industries,BUS,103.7471133,1.4293151
49079,station,Wason Wood Industrial,BUS,103.747214,1.429459
49081,station,Opposite Econ Machinery,BUS,103.7484265,1.4338389
49089,station,Econ Machinery,BUS,103.7486441,1.4339308
49091,station,Before Railway Crossing,BUS,103.7563508,1.427681
49101,station,Opposite Ordinance Supply Base,BUS,103.756239,1.42892
49109,station,Kranji Water Reclamation Plant,BUS,103.7558603,1.4300973
49111,station,After Jalan Lam Huat,BUS,103.7554304,1.4323962
49119,station,Blk 2,BUS,103.7556839,1.4321726
49121,station,After SMRT Buses Kranji Depot,BUS,103.7549519,1.4352252
49129,station,Lip Guan Industrial,BUS,103.7552055,1.4349408
49131,station,Tan Chiang Bros Marble,BUS,103.7535708,1.4081304
49139,station,After Railway Crossing,BUS,103.7537353,1.407901
49141,station,Central Granite Industrial,BUS,103.743639,1.4383228
49149,station,Before Fishing Ground A,BUS,103.7431875,1.4383615
49151,station,Kwong Maw Sawmill,BUS,103.7465307,1.4368821
49159,station,Econ Group,BUS,103.7457658,1.4370422
49169,station,Tong Seng Concrete Limited,BUS,103.7485626,1.435615
49171,station,Seow Wee Trading,BUS,103.7507687,1.4347474
49179,station,Opposite Seow Wee Trading,BUS,103.7505418,1.4346699
49181,station,Dapolite Industrial,BUS,103.7540664,1.4368916
49189,station,After Kranji Road,BUS,103.7537619,1.4364761
49199,station,Kranji Reservoir Park B,BUS,103.7357363,1.4383223
49209,station,Sungei Buloh Wetland Reserve,BUS,103.7298688,1.4450869
49211,station,PUB Quarter,BUS,103.7350537,1.4386628
49219,station,Opposite PUB Quarter,BUS,103.7352275,1.43856
49229,station,Long Kuan Hung Crocodile Farm,BUS,103.73212,1.4403654
49239,station,Opposite Nyee Phoe Group,BUS,103.7280046,1.4405856
49249,station,Dragon Fish Industrial,BUS,103.725687,1.4373512
50011,station,Opposite Parish Of Christ Church,BUS,103.8472337,1.311701
50019,station,Parish Of Christ Church,BUS,103.8476374,1.3119371
50021,station,United Square,BUS,103.8442299,1.3173322
50029,station,Opposite United Square,BUS,103.8448582,1.3164554
50031,station,Opposite Novena Church,BUS,103.841755,1.321379
50037,station,Novena Church,BUS,103.8422509,1.3210847
50038,station,Novena Station,BUS,103.8434662,1.3196067
50041,station,Novena Lodge,BUS,103.841627,1.323567
50049,station,Opposite Novena Lodge,BUS,103.8419014,1.3234646
50051,station,Thomson Medical Centre,BUS,103.841868,1.325596
50059,station,Opposite Thomson Medical Centre,BUS,103.8421462,1.3248373
50061,station,Opposite Hotel Royal,BUS,103.8414027,1.3174456
50069,station,Hotel Royal,BUS,103.8416478,1.3170216
50071,station,Before Carlisle Road,BUS,103.847037,1.315769
50079,station,Opposite Carlisle Road,BUS,103.846933,1.315755
50081,station,Blk 41A,BUS,103.850315,1.316565
50089,station,Blk 51,BUS,103.850502,1.316479
50111,station,Revival Centre Church,BUS,103.846574,1.3187566
50119,station,Saint Michael's School,BUS,103.8457961,1.318282
50121,station,National Skin Centre,BUS,103.84935,1.319263
50129,station,Opposite Tan Tock Seng Hospital,BUS,103.8492656,1.3189498
50159,station,Opposite Jumbo Industrial Building,BUS,103.8533022,1.3246428
50161,station,Balestier Centre,BUS,103.8436761,1.3266669
50169,station,After Irrawaddy Road,BUS,103.8442409,1.3264952
50171,station,Opposite Moulmein Community Club,BUS,103.8468291,1.32664
50179,station,After Moulmein Community Club,BUS,103.8464766,1.3264011
50189,station,Opposite Public Man,BUS,103.8484752,1.3260262
50191,station,Before Balestier Plaza,BUS,103.849589,1.325722
50199,station,HMI Balestier Hospital,BUS,103.8505194,1.3249387
50201,station,Shaw Plaza,BUS,103.8509639,1.3249169
50209,station,After Pegu Road,BUS,103.8514994,1.3239268
50211,station,Opposite Balestier Point,BUS,103.852695,1.322969
50221,station,Opposite Balestier Towers,BUS,103.8530664,1.3212133
50229,station,Balestier Towers,BUS,103.852873,1.32108
50231,station,ITE Balestier,BUS,103.8548858,1.3187996
50239,station,Singapore Indian Association,BUS,103.8551808,1.3182478
50241,station,Opposite Singapore Khalsa Association,BUS,103.8573073,1.3172268
50249,station,Singapore Khalsa Association,BUS,103.8566522,1.3173225
50251,station,Farrer Park Station,BUS,103.85419,1.314064
50259,station,Opposite Farrer Park Station,BUS,103.8551126,1.3123732
50261,station,Kentish Lodge,BUS,103.8532634,1.316057
50279,station,After Blk 9,BUS,103.85268,1.31251
50301,station,Kentish Green,BUS,103.8518319,1.3158403
50321,station,Opposite Dorset Court,BUS,103.8507809,1.3136141
50331,station,Blk 122,BUS,103.857336,1.318621
50349,station,Blk 107,BUS,103.859605,1.319174
50351,station,Farrer Park Tennis Centre,BUS,103.8485664,1.3121765
50991,station,Blk 82,BUS,103.856347,1.323461
51011,station,Opposite Tan Tong Meng Tower,BUS,103.8409067,1.3277195
51019,station,Thomson Flyover,BUS,103.8406861,1.3289531
51021,station,Old Police Academy,BUS,103.8392221,1.3303046
51029,station,Opposite Old Police Academy,BUS,103.8396922,1.3302442
51031,station,Singapore Polo Club,BUS,103.8385937,1.331597
51039,station,Opposite Singapore Polo Club,BUS,103.8389048,1.3316457
51041,station,Opposite SLF Complex,BUS,103.837999,1.3332526
51049,station,SLF Complex,BUS,103.8379892,1.3337888
51051,station,MediaCorp,BUS,103.837044,1.336363
51059,station,Opposite MediaCorp,BUS,103.8375164,1.3370243
51069,station,Mount Alvernia Hospital,BUS,103.8366612,1.3410934
51071,station,MacRitchie Reservoir,BUS,103.8359443,1.3421866
51079,station,Opposite MacRitchie Reservoir,BUS,103.8359937,1.3421123
51081,station,Opposite Marymount Convent School,BUS,103.8389975,1.3405977
51089,station,Before Marymount Convent School,BUS,103.839667,1.341518
51091,station,Opposite Catholic Junior College,BUS,103.8341303,1.3265004
51099,station,Catholic Junior College,BUS,103.8346142,1.3258638
51101,station,Old Police Academy,BUS,103.837242,1.3275183
51109,station,Opposite Old Police Academy,BUS,103.839699,1.327137
51111,station,Opposite Andrew Road,BUS,103.8328488,1.3406405
51119,station,Before Andrew Road,BUS,103.8326069,1.3401014
51131,station,Opposite Braddell View,BUS,103.8394385,1.3440995
51139,station,Braddell View,BUS,103.8403966,1.3443719
52009,station,Toa Payoh Interchange,BUS,103.8471329,1.3320801
52011,station,Before Bishan Road,BUS,103.842756,1.3448474
52019,station,After Bishan Road,BUS,103.8436328,1.343913
52021,station,Opposite Blk 1004,BUS,103.8477519,1.344261
52029,station,Blk 1004,BUS,103.847298,1.3436281
52031,station,Opposite Blk 998,BUS,103.8502545,1.3439942
52039,station,After Muhajirin Mosque,BUS,103.8508332,1.3434112
52051,station,Blk 147,BUS,103.8554484,1.3433584
52059,station,Blk 219,BUS,103.8562249,1.3431671
52061,station,BCA Academy,BUS,103.8587096,1.3435675
52069,station,Comfortdelgro Corporation Limited,BUS,103.8585435,1.3431026
52071,station,Trellis Towers,BUS,103.8440502,1.3299289
52079,station,Opposite Trellis Towers,BUS,103.8438516,1.3293768
52081,station,After Blk 195,BUS,103.860755,1.33073
52089,station,Opposite Blk 195,BUS,103.8602683,1.3298941
52099,station,Opposite NKF,BUS,103.8549685,1.3266273
52109,station,Between Blks 33/34,BUS,103.858187,1.326939
52129,station,Blk 29,BUS,103.8593331,1.3253655
52131,station,Blk 163,BUS,103.8440733,1.3322549
52139,station,Oleander Towers,BUS,103.8440241,1.3327534
52141,station,Philips Singapore,BUS,103.8432712,1.3362057
52149,station,Opposite Philips Singapore,BUS,103.843508,1.336428
52151,station,Blk 166,BUS,103.8436532,1.3383078
52159,station,Blk 128,BUS,103.843862,1.338084
52161,station,Blk 111,BUS,103.8454028,1.3409026
52169,station,Blk 117,BUS,103.844715,1.3401679
52171,station,Opposite Braddell Station,BUS,103.8478264,1.340968
52179,station,Braddell Station,BUS,103.8480603,1.3406363
52181,station,Opposite Toa Payoh Station,BUS,103.8464946,1.3329198
52189,station,Toa Payoh Station,BUS,103.8467851,1.3331424
52191,station,Blk 140,BUS,103.846107,1.336362
52199,station,Blk 84B,BUS,103.846628,1.335424
52201,station,Blk 121,BUS,103.8465316,1.33911
52209,station,Blk 101C Carpark,BUS,103.8468136,1.3392123
52211,station,Before Lorong 1 Toa Payoh,BUS,103.84081,1.3383219
52219,station,After Lorong 1 Toa Payoh,BUS,103.840866,1.3381453
52221,station,Opposite Jackson Square,BUS,103.8482711,1.3380297
52229,station,Jackson Square,BUS,103.8487907,1.3376729
52231,station,Opposite Blk 177,BUS,103.848761,1.334299
52239,station,Blk 177,BUS,103.8489325,1.3341217
52241,station,Lions Nursing Home,BUS,103.839,1.3380461
52249,station,Opposite Lions Nursing Home,BUS,103.8385922,1.3378703
52251,station,Chung Hwa Free Clinic,BUS,103.8514334,1.3328824
52259,station,Opposite Chung Hwa Free Clinic,BUS,103.8516438,1.3328098
52261,station,Opposite Blk 73,BUS,103.851259,1.334085
52269,station,Blk 73,BUS,103.8514775,1.333978
52271,station,Jackson Square,BUS,103.8497977,1.3367258
52279,station,Blk 56,BUS,103.8499137,1.3370245
52281,station,Blk 68,BUS,103.8536065,1.3343772
52289,station,Blk 34,BUS,103.8539066,1.3350705
52291,station,Blk 59,BUS,103.8522464,1.3369634
52299,station,Blk 50,BUS,103.8523651,1.3371255
52301,station,Blk 35,BUS,103.854859,1.334123
52309,station,Blk 30,BUS,103.8549996,1.3338666
52311,station,Blk 23,BUS,103.857311,1.334267
52319,station,Blk 25,BUS,103.857064,1.334161
52321,station,Toa Payoh Stadium,BUS,103.852665,1.331284
52329,station,Opposite Toa Payoh Stadium,BUS,103.852592,1.331485
52331,station,Blk 27,BUS,103.8558963,1.3324623
52339,station,Blk 32,BUS,103.8557525,1.3327409
52341,station,Pei Chun Public School,BUS,103.8556635,1.3362067
52349,station,United Medicare Centre,BUS,103.8554141,1.3361621
52351,station,Blk 2,BUS,103.8532836,1.3384108
52359,station,Blk 52,BUS,103.8527446,1.3385028
52361,station,Blk 1,BUS,103.8530361,1.3398368
52369,station,Blk 237,BUS,103.8527358,1.339996
52371,station,First Toa Payoh Primary School,BUS,103.8565333,1.3399239
52381,station,Braddell Tech Building,BUS,103.8583886,1.3398952
52389,station,Blk 227,BUS,103.858136,1.3397214
52391,station,Opposite Blk 231,BUS,103.8599086,1.3377011
52399,station,Blk 231,BUS,103.8597336,1.337014
52401,station,Blk 102,BUS,103.850854,1.3282725
52409,station,Opposite Blk 102,BUS,103.8510613,1.3280009
52411,station,Blk 105,BUS,103.8538411,1.328227
52419,station,Curtin Singapore,BUS,103.8539519,1.3279986
52429,station,Blk 17A,BUS,103.8571592,1.3362809
52439,station,Opposite Blk 5,BUS,103.855421,1.338236
52441,station,Blk 202,BUS,103.8497406,1.3408301
52449,station,Toa Payoh Police Centre,BUS,103.850203,1.340221
52451,station,Blk 114,BUS,103.857322,1.325287
52471,station,Easb,BUS,103.8456237,1.3276275
52479,station,Opposite EASB,BUS,103.8458238,1.3274708
52481,station,Toa Payoh Polyclinic,BUS,103.8585863,1.335199
52489,station,Opposite Toa Payoh Polyclinic,BUS,103.8586341,1.335377
52499,station,Saint Michael's Terminal,BUS,103.8554808,1.3260844
52501,station,Toa Payoh Swimming Complex,BUS,103.8499917,1.3309175
52509,station,Opposite Toa Payoh Swimming Complex,BUS,103.8501408,1.3311502
52529,station,Before Blk 221,BUS,103.857379,1.341326
52539,station,Blk 210 Market/Food Centre,BUS,103.8538375,1.339962
52559,station,Caldecott Station,BUS,103.8395065,1.3371807
53009,station,Bishan Interchange,BUS,103.8497833,1.3505133
53011,station,Saint Theresa's Home,BUS,103.8382252,1.3455053
53019,station,Opposite Saint Theresa's Home,BUS,103.8388201,1.3459187
53021,station,Opposite Shunfu Estate,BUS,103.836562,1.3496837
53029,station,Shunfu Estate,BUS,103.8372947,1.3493635
53039,station,Thomson Community Club,BUS,103.8359362,1.3514512
53041,station,Before Thomson Ridge,BUS,103.8343115,1.3530813
53049,station,After Thomson Road Post Office,BUS,103.8342152,1.353653
53051,station,Before Thomson Plaza,BUS,103.8324577,1.3545167
53059,station,Opposite Thomson Plaza,BUS,103.831495,1.3553774
53061,station,Thomson View Condominium,BUS,103.8288422,1.3571398
53069,station,Opposite Windsor Park,BUS,103.8289878,1.3577131
53071,station,Opposite Flame Tree Park,BUS,103.8283508,1.3606101
53079,station,Flame Tree Park,BUS,103.8286703,1.3607995
53081,station,Opposite Faber Garden,BUS,103.8278179,1.3632367
53089,station,Faber Garden,BUS,103.8282369,1.364113
53091,station,Before Ang Mo Kio Avenue 1,BUS,103.8278712,1.3647867
53099,station,After Ang Mo Kio Avenue 1,BUS,103.828364,1.366564
53111,station,Before Marymount Lane,BUS,103.8388858,1.3453913
53119,station,After Bishan Street 21,BUS,103.8392227,1.3453479
53121,station,Marymount Station,BUS,103.8394563,1.3501525
53129,station,Opposite Marymount Station,BUS,103.8398168,1.3498343
53131,station,Blk 319,BUS,103.840318,1.3531482
53139,station,Marymount View,BUS,103.8405155,1.3526411
53141,station,Opposite Whitley Secondary School,BUS,103.8413044,1.3556788
53149,station,Whitley Secondary School,BUS,103.8416355,1.3555313
53151,station,Opposite Blk 263A Carpark,BUS,103.8413235,1.3593825
53159,station,Blk 260,BUS,103.8416904,1.3592593
53161,station,Opposite Blk 254,BUS,103.8421289,1.3622223
53169,station,Blk 254,BUS,103.8424564,1.3620386
53171,station,Blk 23,BUS,103.836361,1.3547
53179,station,Sin Ming Plaza,BUS,103.835773,1.353012
53181,station,Amtech Building,BUS,103.83787,1.356167
53189,station,Blk 25,BUS,103.8370192,1.3550689
53191,station,Blk 7 Industrial Estate,BUS,103.839137,1.358437
53199,station,Blk 22A Carpark,BUS,103.838911,1.357509
53201,station,Opposite Semac,BUS,103.838555,1.361346
53209,station,Semac,BUS,103.838455,1.360915
53211,station,Opposite Raffles Institute,BUS,103.8472166,1.3470267
53219,station,Raffles Institution,BUS,103.8465656,1.3460636
53221,station,Blk 115,BUS,103.8485321,1.3481666
53229,station,Blk 501,BUS,103.8492553,1.3482348
53231,station,Bishan Station,BUS,103.847931,1.350848
53239,station,Opposite Bishan Station,BUS,103.847692,1.35101
53241,station,Opposite Blk 217,BUS,103.8499824,1.3561584
53249,station,Blk 210,BUS,103.8490933,1.3553685
53251,station,Blk 125,BUS,103.8519635,1.3468127
53259,station,Opposite Blk 125,BUS,103.8519759,1.3471565
53261,station,Opposite Bishan Stadium,BUS,103.8517986,1.3528642
53269,station,Bishan Stadium,BUS,103.8510946,1.3533556
53271,station,Opposite Kuo Chuan Presby School,BUS,103.8539325,1.3493313
53279,station,Kuo Chuan Presby School,BUS,103.8539341,1.3496721
53281,station,Blk 169,BUS,103.8543298,1.3466721
53289,station,Zion Bible Presby Church,BUS,103.8546277,1.3471661
53291,station,Shunfu Mart,BUS,103.8371994,1.3521487
53299,station,Blk 314,BUS,103.8378095,1.3517252
53301,station,Raffles Institution,BUS,103.8459196,1.3485676
53309,station,Opposite Raffles Institution,BUS,103.845278,1.348496
53311,station,Opposite Sunrise Co Private Limited,BUS,103.8418553,1.3467944
53319,station,Sunrise Co Private Limited,BUS,103.8412299,1.3472546
53321,station,CityCab,BUS,103.8403333,1.3613099
53329,station,Opposite CityCab,BUS,103.8404866,1.3615587
53331,station,Before Bright Hill Temple,BUS,103.8370112,1.3628053
53339,station,Opposite Bright Hill Temple,BUS,103.8367314,1.3631525
53341,station,Blk 407,BUS,103.8340091,1.3635711
53349,station,Bishan Park Secondary School,BUS,103.8336499,1.363625
53351,station,Ai Tong School,BUS,103.832101,1.360803
53359,station,Opposite Ai Tong School,BUS,103.831977,1.361262
53361,station,Blk 454,BUS,103.8303607,1.3593079
53369,station,Opposite Blk 454,BUS,103.8300549,1.3594644
53371,station,Blk 257,BUS,103.8437868,1.3599117
53379,station,Blk 245,BUS,103.8437799,1.3602489
53381,station,Bishan North Shop Mall,BUS,103.8449473,1.3582149
53389,station,Opposite Bishan North Shop Mall,BUS,103.8452027,1.3580368
53391,station,Opposite Blk 203,BUS,103.8469808,1.3543782
53399,station,Blk 202,BUS,103.8470807,1.354675
53401,station,Opposite Blk 131,BUS,103.8505809,1.3453288
53409,station,Blk 131,BUS,103.8512449,1.3453308
53419,station,Blk 117,BUS,103.8498206,1.3463858
54009,station,Ang Mo Kio Interchange,BUS,103.8484254,1.3697226
54011,station,Blk 207,BUS,103.8434285,1.3656881
54019,station,After Blk 304,BUS,103.8441117,1.3661151
54031,station,Opposite Al-Muttaqin Mosque,BUS,103.8453659,1.3700884
54039,station,Before Al-Muttaqin Mosque,BUS,103.8457237,1.3707194
54041,station,Opposite Courts Ang Mo Kio,BUS,103.8450085,1.3734254
54049,station,Courts Ang Mo Kio,BUS,103.8452813,1.3736002
54051,station,Opposite Ang Mo Kio Library,BUS,103.8446606,1.3762241
54059,station,Before Ang Mo Kio Library,BUS,103.8450211,1.3762862
54061,station,Blk 246,BUS,103.83402,1.36727
54069,station,Opposite Blk 246,BUS,103.83387,1.367031
54071,station,Blk 310,BUS,103.8449003,1.3642889
54079,station,Opposite Blk 315,BUS,103.8459165,1.3638623
54081,station,Teck Ghee Court,BUS,103.8478988,1.3636182
54089,station,Opposite Ang Mo Kio Swimming Complex,BUS,103.8484413,1.3629983
54091,station,Blk 331,BUS,103.850833,1.3617575
54099,station,Opposite Blk 333,BUS,103.8510475,1.3611384
54101,station,After Ang Mo Kio Avenue 10,BUS,103.8546582,1.3572912
54109,station,Before Ang Mo Kio Avenue 10,BUS,103.8542936,1.3571155
54161,station,Opposite Blk 255,BUS,103.8348098,1.3710643
54169,station,Blk 255,BUS,103.834802,1.3708865
54181,station,Blk 258,BUS,103.8365533,1.3704748
54189,station,Blk 110,BUS,103.8368816,1.3703357
54191,station,Blk 170,BUS,103.8373109,1.3740515
54199,station,Blk 163,BUS,103.8377152,1.3742766
54201,station,Opposite Blk 155,BUS,103.8391965,1.3761315
54209,station,Between Blks 152/155,BUS,103.8395291,1.3763816
54211,station,Mayflower Secondary School,BUS,103.8363727,1.3686557
54219,station,Opposite Mayflower Secondary School,BUS,103.8367908,1.3687401
54221,station,Opposite Ang Mo Kio Primary School,BUS,103.8396155,1.3699148
54229,station,Ang Mo Kio Primary School,BUS,103.8399123,1.3695612
54231,station,Blk 129,BUS,103.8419347,1.3696588
54239,station,Blk 209,BUS,103.8433239,1.3691533
54241,station,Blk 700B,BUS,103.8462605,1.3691008
54247,station,Blk 322,BUS,103.8472247,1.3687017
54248,station,Blk 324,BUS,103.8466443,1.3687687
54251,station,Opposite Anderson Junior College,BUS,103.8462146,1.3768787
54259,station,Anderson Junior College,BUS,103.8462705,1.3772318
54261,station,Ang Mo Kio Station,BUS,103.8508887,1.3694562
54269,station,Opposite Ang Mo Kio Station,BUS,103.8509243,1.369129
54271,station,Blk 586,BUS,103.8535818,1.3699755
54279,station,Blk 427,BUS,103.853966,1.3696827
54281,station,Blk 570,BUS,103.8560152,1.3694505
54289,station,Blk 452,BUS,103.8559625,1.3739807
54291,station,Blk 564,BUS,103.858893,1.3692106
54299,station,Opposite Blk 565,BUS,103.8583563,1.3688745
54301,station,Blk 5022,BUS,103.8628402,1.3701893
54309,station,Opposite Blk 5022,BUS,103.8630748,1.3698963
54311,station,Blk 332,BUS,103.852557,1.3613926
54319,station,Opposite Christ The King Church,BUS,103.8530664,1.3620452
54321,station,Blk 354,BUS,103.8524087,1.3639306
54329,station,Blk 420,BUS,103.852529,1.3644184
54331,station,Blk 346,BUS,103.850609,1.367239
54339,station,Blk 422,BUS,103.8506805,1.3676882
54341,station,Opposite Blk 504,BUS,103.8478249,1.3746634
54349,station,Blk 504,BUS,103.8481265,1.3747869
54351,station,Nanyang Polytechnic,BUS,103.8500738,1.3764665
54359,station,Blk 502,BUS,103.8500862,1.3761264
54369,station,Opposite Blk 4025,BUS,103.8559833,1.358755
54371,station,Blk 409A,BUS,103.8557097,1.3623359
54379,station,Blk 475,BUS,103.8559434,1.3628673
54381,station,Blk 443,BUS,103.8561066,1.3657048
54389,station,Blk 465,BUS,103.8566123,1.3663763
54391,station,Jubilee,BUS,103.8482189,1.3715727
54399,station,Opposite Blk 710,BUS,103.8487,1.3712419
54401,station,Blk 522,BUS,103.8516285,1.3729315
54409,station,Opposite Blk 522,BUS,103.8521873,1.3726926
54411,station,Blk 527,BUS,103.854196,1.3723787
54419,station,Opposite Blk 527,BUS,103.854923,1.37209
54429,station,Blk 561,BUS,103.8579867,1.3703515
54439,station,Blk 549,BUS,103.8571769,1.3732725
54441,station,Blk 507,BUS,103.8507624,1.3741707
54449,station,Opposite Blk 507,BUS,103.850921,1.3746009
54451,station,Blk 643,BUS,103.8405891,1.377219
54459,station,Blk 151,BUS,103.8410785,1.3769204
54461,station,Blk 649,BUS,103.8434195,1.3774646
54469,station,Opposite Blk 649,BUS,103.8434864,1.3771312
54471,station,Opposite Blk 538,BUS,103.853263,1.376136
54479,station,Blk 538,BUS,103.8531552,1.3758423
54481,station,ITE College Central,BUS,103.8558249,1.3759954
54489,station,Opposite ITE College Central,BUS,103.854014,1.3752128
54491,station,After CTE,BUS,103.860149,1.377193
54499,station,Before CTE,BUS,103.8605602,1.3770151
54501,station,Opposite AMK Industrial Park 2,BUS,103.862593,1.3778995
54509,station,After Blk 5000,BUS,103.8626083,1.3775881
54511,station,Blk 5028,BUS,103.8634462,1.3716686
54519,station,Opposite Blk 5023,BUS,103.8637375,1.3712512
54521,station,Blk 5046,BUS,103.8628844,1.3734232
54529,station,Opposite Blk 5093,BUS,103.8630587,1.3733569
54531,station,MRT Bishan Depot,BUS,103.851304,1.3583778
54539,station,Bishan Park,BUS,103.851005,1.3585526
54571,station,Blk 532,BUS,103.854962,1.374173
54579,station,Blk 540,BUS,103.854822,1.37488
54581,station,Blk 574,BUS,103.8566525,1.3710148
54589,station,Blk 555,BUS,103.8567394,1.3716939
54591,station,Blk 5084,BUS,103.8617824,1.3753603
54599,station,Blk 5056,BUS,103.8617999,1.3748436
54601,station,Townsville Primary School,BUS,103.8551716,1.3594914
54609,station,Opposite Townsville Primary School,BUS,103.8553321,1.3593241
54611,station,Blk 220,BUS,103.8405441,1.3649386
54619,station,Opposite Blk 220,BUS,103.8405216,1.364612
54621,station,Blk 223,BUS,103.8377399,1.3659735
54629,station,Opposite Blk 223,BUS,103.837876,1.3655361
54631,station,Opposite Tyco Electronics,BUS,103.866998,1.377022
54641,station,Sing Industrial Complex,BUS,103.864655,1.375724
54651,station,Opposite Techplace 2,BUS,103.8655043,1.3785441
54659,station,Techplace 2,BUS,103.866118,1.3782762
55009,station,Ang Mo Kio Depot,BUS,103.84758,1.3858984
55011,station,Opposite The Calrose,BUS,103.8357094,1.3822271
55019,station,The Calrose,BUS,103.836207,1.3822583
55021,station,Opposite Seasons Park,BUS,103.8387438,1.3856846
55029,station,Seasons Park,BUS,103.8393216,1.3857151
55031,station,Opposite NCS Hub,BUS,103.8436056,1.3894619
55039,station,NCS Hub,BUS,103.8438663,1.3891425
55041,station,Opposite Motorola,BUS,103.8460321,1.3912335
55049,station,Motorola,BUS,103.8466357,1.3910956
55051,station,Opposite Street Electronics,BUS,103.8489791,1.3924054
55059,station,Street Electronics,BUS,103.8492632,1.3920558
55071,station,Before KLC School Of Education,BUS,103.8526493,1.3924529
55079,station,After KLC School Of Education,BUS,103.8533567,1.3919172
55081,station,Opposite Sunrise Gardens,BUS,103.8559762,1.3917779
55089,station,After Sunrise Gardens,BUS,103.8563179,1.3912737
55101,station,Opposite Serenity Park,BUS,103.8596392,1.3909345
55109,station,Serenity Park,BUS,103.8599561,1.3904729
55111,station,Blk 180,BUS,103.8379116,1.3768887
55119,station,Blk 617,BUS,103.8378925,1.3772327
55121,station,Opposite Blk 604,BUS,103.835204,1.3793467
55129,station,Blk 604,BUS,103.8355242,1.3794915
55131,station,Blk 612,BUS,103.8397194,1.3789645
55139,station,Blk 641,BUS,103.8400192,1.3789053
55141,station,Opposite Blk 622,BUS,103.8390426,1.3814565
55149,station,Blk 622,BUS,103.8393006,1.381464
55151,station,Ang Mo Kio Commission Hospital,BUS,103.8403407,1.3833611
55159,station,Opposite Ang Mo Kio Commission Hospital,BUS,103.8407101,1.3833619
55169,station,Market/Food Centre,BUS,103.8410103,1.3811384
55171,station,Castle Green,BUS,103.8422686,1.385867
55179,station,Opposite Castle Green,BUS,103.8426072,1.3857283
55181,station,Opposite Yio Chu Kang Station,BUS,103.8439027,1.3813557
55189,station,Yio Chu Kang Station,BUS,103.8438664,1.3826111
55199,station,Blk 645,BUS,103.842642,1.379492
55201,station,Opposite Anderson Junior College,BUS,103.8443535,1.3785962
55209,station,Anderson Junior College,BUS,103.8447083,1.3786507
55211,station,After Ang Mo Kio Fire Station,BUS,103.8457115,1.3857763
55219,station,Before Ang Mo Kio Avenue 9,BUS,103.8459712,1.3855731
55221,station,Opposite SMRT Buses AMK Depot,BUS,103.8461959,1.3878384
55229,station,SMRT Buses AMK Depot,BUS,103.8459071,1.3884627
55231,station,Opposite SBST East District,BUS,103.8483304,1.38579
55239,station,SBST East District,BUS,103.8480552,1.3869294
55241,station,After Yio Chu Kang Road,BUS,103.8407019,1.3893124
55249,station,Before Yio Chu Kang Road,BUS,103.8409498,1.3895417
55251,station,Countryside Estate,BUS,103.838678,1.3910248
55259,station,Opposite Countryside Estate,BUS,103.8387276,1.3913803
55261,station,Bullion Park Condominium,BUS,103.8364772,1.3924212
55269,station,Opposite Bullion Park Condominium,BUS,103.8369265,1.3925292
55271,station,After Lentor Flyover,BUS,103.8324702,1.3949543
55279,station,Lentor Flyover,BUS,103.8346706,1.3939926
55281,station,After SLE,BUS,103.8288677,1.3981875
55289,station,Lamp Post 94,BUS,103.8290579,1.3983879
55301,station,AMK Police Division Headquarters,BUS,103.844471,1.3842302
55309,station,Opposite AMK Police Division Headquarters,BUS,103.8445094,1.3840597
55311,station,Opposite Yio Chu Kang Stadium,BUS,103.8468412,1.3842943
55319,station,Yio Chu Kang Stadium,BUS,103.8467735,1.3840837
55321,station,Opposite Nanyang Polytechnic,BUS,103.8472106,1.3783353
55329,station,Nanyang Polytechnic,BUS,103.8472113,1.3790605
55331,station,After Lentor Grove,BUS,103.8371653,1.3869562
55339,station,After Florissa Park,BUS,103.8370393,1.3870112
55341,station,Opposite Thomson Grove,BUS,103.8366915,1.3849941
55349,station,Thomson Grove,BUS,103.8364414,1.3848315
55351,station,Opposite Fudu Walk Park/Garden,BUS,103.8369539,1.3896837
55361,station,Countryside Garden Park/Garden,BUS,103.8385841,1.3898571
55371,station,After Lentor Street,BUS,103.8343767,1.3885504
55381,station,Before Bullion Park,BUS,103.8358916,1.3899693
55509,station,Yio Chu Kang Interchange,BUS,103.8454698,1.3810461
56019,station,Before Ang Mo Kio Avenue 1,BUS,103.828631,1.369197
56021,station,Opposite Sembawang Hill Food Centre,BUS,103.82846,1.372513
56029,station,JCU Singapore,BUS,103.828659,1.373588
56031,station,Before Yio Chu Kang Road,BUS,103.828245,1.37695
56039,station,After Yio Chu Kang Road,BUS,103.8284955,1.3767213
56041,station,Opposite Meadows @ Pierce,BUS,103.8276165,1.3792122
56049,station,Meadows @ Pierce,BUS,103.8277392,1.3795305
56051,station,Opposite 3M Singapore,BUS,103.8257865,1.3824959
56059,station,After 3M Singapore,BUS,103.8260815,1.3826736
56061,station,After NTUC Fairprice Centre,BUS,103.82288,1.3850714
56069,station,Before NTUC Fairprice Centre,BUS,103.8232032,1.3852785
56071,station,Before Old Upper Thomson Road,BUS,103.8196703,1.3870991
56079,station,After Old Upper Thomson Road,BUS,103.8195842,1.387578
56081,station,Before SLE,BUS,103.8181722,1.3915392
